Date,Open,High,Low,Close,Adj Close,Volume
2008-02-26,5999.500000,6092.500000,5991.600098,6087.399902,6087.399902,1283573200
2008-02-27,6087.399902,6104.500000,5989.000000,6076.500000,6076.500000,1508230000
2008-02-28,6076.500000,6090.799805,5960.299805,5965.700195,5965.700195,1555514800
2008-02-29,5965.700195,5986.200195,5859.299805,5884.299805,5884.299805,1557177300
2008-03-03,5884.299805,5884.299805,5770.100098,5818.600098,5818.600098,1519244300
2008-03-04,5818.600098,5872.899902,5719.799805,5767.700195,5767.700195,1555756600
2008-03-05,5767.700195,5860.500000,5763.899902,5853.500000,5853.500000,1416583700
2008-03-06,5853.500000,5871.100098,5753.100098,5766.399902,5766.399902,1223869700
2008-03-07,5766.399902,5766.399902,5655.700195,5699.899902,5699.899902,1553543800
2008-03-10,5699.899902,5718.799805,5616.600098,5629.100098,5629.100098,1311044000
2008-03-11,5629.100098,5783.399902,5629.100098,5690.399902,5690.399902,1752461600
